    8    38 0.1930e+01 0.4056e+06 0.8805e+00
    8    39 0.3301e+01 0.3215e+07 0.8519e-01
    8    40 0.4446e+01 0.3754e+07 0.7104e-01
    8    41 0.3886e+01 0.8290e+06 0.5571e+00
    8    42 0.4973e+01 0.2312e+08 0.1343e+00
    8    43 0.3294e+01 0.4512e+06 0.3436e+00
    8    44 0.6965e+01 0.7160e+07 0.2152e+00
    8    45 0.5598e+01 0.6520e+07 0.5356e+00
    8    46 0.5991e+01 0.4123e+07 0.2184e+00
    8    47 0.9121e+00 0.3702e+07 0.8369e-01
    8    48 0.3077e+01 0.2691e+07 0.9342e+00
    8    49 0.2126e+01 0.6857e+08 0.6482e-01
    8    50 0.8411e+01 0.2083e+07 0.4254e+00
    8    51 0.5925e+01 0.1061e+07 0.1141e+00
    8    52 0.1422e+01 0.5474e+06 0.4385e+00
    8    53 0.2999e+01 0.5895e+06 0.8241e+00
    8    54 0.1611e+01 0.9200e+06 0.4240e+00
    8    55 0.3075e+01 0.5432e+07 0.4226e-01
    8    56 0.6495e+01 0.1688e+08 0.1422e+00
    8    57 0.8756e+01 0.1130e+07 0.4133e+00
    8    58 0.6864e+01 0.1345e+07 0.6596e+00
    8    59 0.1283e+01 0.1657e+07 0.2349e+00
    9     1 0.3529e+01 0.8802e+07 0.9296e-01
    9     2 0.6709e+01 0.1467e+08 0.6661e-01
    9     3 0.5663e+01 0.1028e+07 0.3590e+00
    9     4 0.2711e+01 0.4236e+07 0.4951e-01
    9     5 0.3528e+01 0.1754e+08 0.3745e+00
    9     6 0.1339e+01 0.1726e+07 0.7592e-01
    9     7 0.3511e+01 0.3888e+08 0.4719e-02
    9     8 0.6702e+01 0.6281e+07 0.6377e+00
    9     9 0.1766e+01 0.9196e+07 0.9397e-01
    9    10 0.3555e+01 0.9548e+07 0.2090e+00
    9    11 0.5782e+01 0.3364e+07 0.7087e+00
    9    12 0.1426e+01 0.2496e+07 0.2765e+00
    9    13 0.2859e+01 0.3476e+07 0.4859e-01
    9    14 0.3274e+01 0.1918e+07 0.8806e-01
    9    15 0.3515e+01 0.3025e+07 0.3494e+00
    9    16 0.1571e+01 0.1503e+07 0.9787e-01
    9    17 0.2163e+01 0.3538e+08 0.8457e-01
    9    18 0.2076e+01 0.5460e+08 0.3633e+00
    9    19 0.2089e+01 0.1631e+07 0.1261e+00
    9    20 0.1617e+01 0.1512e+07 0.9429e+00
    9    21 0.2571e+01 0.7029e+06 0.1925e+00
    9    22 0.3854e+01 0.1839e+07 0.9367e+00
    9    23 0.2087e+01 0.7530e+06 0.1602e+00
    9    24 0.4262e+01 0.2217e+08 0.4847e-01
    9    25 0.3021e+01 0.5601e+07 0.1461e+00
    9    26 0.6760e+01 0.1185e+07 0.7525e+00
    9    27 0.5493e+01 0.2862e+07 0.5130e+00
    9    28 0.1466e+01 0.9443e+06 0.2149e+00
    9    29 0.2892e+01 0.4279e+07 0.1740e+00
    9    30 0.4970e+01 0.2064e+08 0.8249e-01
    9    31 0.2651e+01 0.9435e+07 0.2677e+00
    9    32 0.8446e+01 0.1843e+07 0.1916e+00
    9    33 0.3193e+01 0.8603e+06 0.6764e+00
    9    34 0.3906e+01 0.1179e+07 0.5034e+00
    9    35 0.5802e+01 0.8811e+06 0.6341e+00
    9    36 0.3399e+01 0.3040e+08 0.6652e-01
    9    37 0.6286e+01 0.3447e+07 0.3044e+00
    9    38 0.3143e+01 0.1645e+07 0.7036e+00
    9    39 0.5476e+01 0.2492e+07 0.2220e+00
    9    40 0.4734e+01 0.9471e+07 0.7054e+00
    9    41 0.6580e+01 0.9421e+07 0.1725e+00
    9    42 0.3692e+01 0.6053e+06 0.5937e+00
    9    43 0.1635e+01 0.4458e+08 0.1296e+00
    9    44 0.3423e+01 0.9235e+07 0.1138e+00
    9    45 0.3671e+01 0.1473e+07 0.3012e+00
    9    46 0.1881e+01 0.7680e+07 0.2536e-01
    9    47 0.3326e+01 0.4171e+07 0.4878e+00
    9    48 0.2717e+01 0.1059e+08 0.3930e-01
   10     1 0.6588e+00 0.3133e+06 0.6826e+00
   10     2 0.2907e+01 0.8408e+07 0.4871e+00
   10     3 0.3332e+01 0.2419e+08 0.7872e-01
   10     4 0.8445e+01 0.5908e+06 0.9039e+00
   10     5 0.1726e+01 0.8922e+07 0.4696e+00
   10     6 0.9004e+01 0.4635e+07 0.4943e+00
   10     7 0.1595e+01 0.6301e+06 0.4109e+00
   10     8 0.1803e+01 0.1184e+07 0.4935e+00
   10     9 0.5871e+01 0.2496e+07 0.3530e+00
   10    10 0.4481e+01 0.1676e+07 0.3571e+00
   10    11 0.3425e+01 0.1227e+07 0.7297e+00
   10    12 0.5580e+01 0.2341e+07 0.2001e+00
   10    13 0.3187e+01 0.2355e+08 0.1299e+00
   10    14 0.2698e+01 0.1783e+06 0.6897e+00
   10    15 0.2112e+01 0.1860e+07 0.3374e+00
   10    16 0.1158e+01 0.8937e+07 0.2398e-01
   10    17 0.4678e+01 0.3047e+08 0.7101e+00
   10    18 0.3509e+01 0.6374e+07 0.5136e-01
   10    19 0.1234e+02 0.1841e+07 0.3818e+00
   10    20 0.5310e+01 0.3000e+07 0.2653e+00
   10    21 0.2604e+01 0.2267e+08 0.6607e-01
   10    22 0.3261e+01 0.6100e+06 0.2186e+00
   10    23 0.3385e+01 0.8574e+07 0.8449e+00
   10    24 0.2528e+01 0.1374e+07 0.4623e+00
   10    25 0.2356e+01 0.5948e+06 0.8690e+00
   10    26 0.3609e+01 0.2737e+07 0.1338e+00
   10    27 0.5070e+01 0.7625e+08 0.5718e-01
   10    28 0.2256e+01 0.1450e+08 0.1443e+00
   10    29 0.3700e+01 0.2614e+08 0.6003e-01
   10    30 0.1041e+01 0.1876e+07 0.5500e+00
   10    31 0.6305e+01 0.1203e+07 0.4817e+00
   10    32 0.2888e+01 0.1742e+07 0.3240e+00
   10    33 0.3006e+01 0.2188e+08 0.7401e+00
   10    34 0.1316e+01 0.5340e+08 0.1376e+00
   10    35 0.4028e+01 0.1079e+07 0.3190e+00
   10    36 0.1674e+01 0.4539e+06 0.6932e+00
   10    37 0.2556e+01 0.6462e+06 0.2698e+00
   10    38 0.3503e+01 0.8077e+06 0.2557e+00
   10    39 0.2528e+01 0.2474e+08 0.6292e-01
   10    40 0.2744e+01 0.4700e+06 0.3393e+00
   10    41 0.1963e+01 0.3204e+06 0.5054e+00
   10    42 0.5450e+01 0.3940e+07 0.9283e+00
   10    43 0.7876e+01 0.5076e+07 0.1045e+00
   10    44 0.6914e+01 0.2735e+07 0.8530e+00
   10    45 0.3440e+01 0.2498e+07 0.1161e+00
   10    46 0.4965e+01 0.5813e+06 0.5864e+00
   10    47 0.5026e+01 0.1917e+07 0.4908e+00
   10    48 0.2765e+01 0.1663e+08 0.2428e-01
   10    49 0.5153e+01 0.3572e+07 0.6879e+00
   10    50 0.7130e+01 0.1236e+08 0.1979e+00
